passenger_id,name,flight_id,origin,destination,passenger_type,cabin,fare_class,special_assistance,priority_level,status
P19455,Nicole Rogers,FL2281,LAX,ORD,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P19456,Heather Hicks,FL2731,FRA,SIN,DIRECT,Economy,M,False,NORMAL,ACTIVE
P19457,Joseph Meza,FL0369,ORD,JFK,CONNECTING,First,F,False,HIGH,ACTIVE
P19458,Richard Davenport,FL2518,JFK,BOS,DIRECT,Economy,B,False,NORMAL,ACTIVE
P19459,Darlene Peterson,FL0195,DXB,DOH,CONNECTING,Economy,M,False,HIGH,ACTIVE
P19460,David Gibson,FL1851,SIN,BKK,DIRECT,Economy,Y,False,HIGH,ACTIVE
P19461,Sarah Pearson,FL0928,LHR,CDG,CONNECTING,Business,C,False,NORMAL,ACTIVE
P19462,Jason Robinson,FL0603,ICN,SIN,DIRECT,Economy,B,False,NORMAL,ACTIVE
P19463,Jeremy Hunter,FL1340,JFK,SFO,CONNECTING,Economy,Y,False,NORMAL,ACTIVE
P19464,Thomas Howard,FL2662,CDG,NRT,CONNECTING,Economy,B,False,HIGH,ACTIVE
P19465,Leslie Russell,FL0646,DOH,DEL,CONNECTING,Economy,Y,False,NORMAL,ACTIVE
P19466,Michael Torres,FL2709,SIN,MEL,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P19467,Jake Contreras,FL1037,LHR,JFK,DIRECT,Business,J,False,NORMAL,ACTIVE
P19468,Amy Steele,FL2715,LAX,ORD,DIRECT,Economy,B,True,NORMAL,ACTIVE
P19469,Michelle Ruiz,FL0143,SYD,MEL,CONNECTING,Economy,B,False,NORMAL,ACTIVE
P19470,Andrew Wilson,FL1899,DOH,SIN,DIRECT,Economy,B,False,NORMAL,ACTIVE
P19471,Adrian Thompson,FL2955,DXB,DOH,DIRECT,Economy,M,False,NORMAL,ACTIVE
P19472,Samantha Morgan,FL0907,SIN,MEL,CONNECTING,Economy,B,False,HIGH,ACTIVE
P19473,Leah Smith,FL1880,JFK,BOS,CONNECTING,Economy,B,False,NORMAL,ACTIVE
P19474,Kelly Dickerson,FL1530,DEL,DXB,DIRECT,Economy,M,False,NORMAL,ACTIVE
P19475,Stephen Matthews,FL0868,SIN,KUL,DIRECT,Business,C,False,NORMAL,ACTIVE
P19476,Heidi Larson,FL2791,NRT,ICN,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P19477,Daniel Smith,FL0582,DXB,BOM,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P19478,Kimberly Cain,FL2541,ICN,NRT,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P19479,Matthew Reeves,FL0858,MEL,PER,DIRECT,Economy,M,False,NORMAL,ACTIVE
P19480,Phillip Patel,FL2430,FRA,NRT,DIRECT,Economy,B,False,NORMAL,ACTIVE
P19481,Frank Adkins MD,FL0336,DXB,FRA,DIRECT,Business,C,False,NORMAL,ACTIVE
P19482,Beverly Curtis,FL2158,LHR,NRT,CONNECTING,Economy,B,False,NORMAL,ACTIVE
P19483,Linda Shelton,FL1503,DOH,LHR,CONNECTING,Economy,Y,False,NORMAL,ACTIVE
P19484,Susan Carpenter,FL1811,SIN,SYD,DIRECT,Economy,B,False,HIGH,ACTIVE
P19485,Todd Young,FL0900,DXB,NRT,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P19486,Connie Kelly,FL2703,JFK,LHR,CONNECTING,Economy,Y,False,NORMAL,ACTIVE
P19487,Shannon Johnson,FL0433,LAX,JFK,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P19488,Jeff Pacheco,FL2472,BOM,DXB,DIRECT,Economy,B,False,HIGH,ACTIVE
P19489,Cory Fitzpatrick,FL0869,NRT,LAX,DIRECT,Economy,Y,False,HIGH,ACTIVE
P19490,Melanie Brown,FL0392,DXB,JFK,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P19491,Richard Rodriguez,FL2035,DXB,DEL,DIRECT,Economy,B,False,HIGH,ACTIVE
P19492,Samantha Clark,FL0413,FRA,SIN,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P19493,Terry Carter,FL2077,LHR,NRT,DIRECT,Business,C,False,NORMAL,ACTIVE
P19494,Crystal Davis,FL0907,SIN,MEL,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P19495,Molly Hester,FL2016,DOH,DEL,DIRECT,Economy,B,False,HIGH,ACTIVE
P19496,Mr. Todd Dominguez,FL0754,SIN,CGK,CONNECTING,Economy,B,False,NORMAL,ACTIVE
P19497,William Kelly,FL1046,SIN,NRT,DIRECT,First,F,False,NORMAL,ACTIVE
P19498,Alicia Thomas,FL0261,SIN,BKK,DIRECT,Economy,M,False,HIGH,ACTIVE
P19499,Samantha Williams,FL2836,ORD,DFW,CONNECTING,Economy,B,False,NORMAL,ACTIVE
P19500,Joseph Flores,FL2044,DEL,DXB,DIRECT,Business,J,False,NORMAL,ACTIVE
P19501,Jane Orr,FL2781,SIN,CGK,DIRECT,Business,C,False,HIGH,ACTIVE
P19502,Bradley Wallace,FL0379,NRT,BKK,CONNECTING,Economy,Y,False,NORMAL,ACTIVE
P19503,Kelly Mccarthy,FL0773,SIN,NRT,CONNECTING,First,F,False,NORMAL,ACTIVE
P19504,Julie Robertson,FL0205,AMS,CDG,DIRECT,Economy,M,False,NORMAL,ACTIVE
P19505,Jennifer Burch,FL1539,DXB,DOH,DIRECT,Economy,B,False,HIGH,ACTIVE
P19506,Dylan Smith,FL1621,DOH,LHR,CONNECTING,Economy,B,False,HIGH,ACTIVE
P19507,Ann Barnes,FL2017,BOM,DXB,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P19508,Carrie Martin,FL0121,CDG,JFK,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P19509,Eric Miller,FL1538,DEL,BOM,DIRECT,Economy,M,False,HIGH,ACTIVE
P19510,Anna Cunningham,FL2664,NRT,LAX,DIRECT,Economy,Y,False,HIGH,ACTIVE
P19511,Jessica Scott,FL0148,ICN,NRT,DIRECT,Economy,M,False,HIGH,ACTIVE
P19512,Angela Gordon,FL0977,BOM,DXB,DIRECT,Economy,B,False,NORMAL,ACTIVE
P19513,Julie Lucas,FL2141,BOM,DXB,DIRECT,Economy,M,False,HIGH,ACTIVE
P19514,Raven Wilkerson,FL2766,DOH,BOM,DIRECT,Business,J,False,NORMAL,ACTIVE
P19515,Nicole Lawrence,FL0720,NRT,ICN,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P19516,Natalie Castro,FL1910,SIN,BKK,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P19517,Jason Robinson,FL0125,MEL,PER,DIRECT,Economy,Y,False,HIGH,ACTIVE
P19518,Kyle Reynolds,FL2673,SIN,MEL,DIRECT,First,F,False,NORMAL,ACTIVE
P19519,Nicholas Patel,FL2404,SIN,NRT,DIRECT,Economy,B,False,NORMAL,ACTIVE
P19520,Kendra Walsh,FL1179,ICN,LAX,CONNECTING,Economy,B,False,NORMAL,ACTIVE
P19521,Emily Ramirez,FL2727,DXB,FRA,CONNECTING,Business,J,False,HIGH,ACTIVE
P19522,Sara Mitchell,FL0931,DXB,FRA,CONNECTING,Business,J,False,NORMAL,ACTIVE
P19523,Eric Schwartz,FL1056,ICN,SIN,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P19524,Cathy Baker,FL0168,LAX,JFK,DIRECT,Business,C,False,HIGH,ACTIVE
P19525,Jordan Mclean,FL0939,DEL,BOM,DIRECT,Economy,Y,False,HIGH,ACTIVE
P19526,Michael Fuentes,FL0159,DOH,SIN,DIRECT,Business,C,False,NORMAL,ACTIVE
P19527,Jessica Anderson,FL2490,DXB,DEL,DIRECT,Economy,B,False,NORMAL,ACTIVE
P19528,Jeremy Garcia,FL2823,DXB,ICN,DIRECT,Economy,M,False,NORMAL,ACTIVE
P19529,Brian Gomez,FL1484,LHR,BOM,CONNECTING,Business,J,False,NORMAL,ACTIVE
P19530,Pamela Rivas,FL2877,MEL,PER,DIRECT,Economy,Y,False,HIGH,ACTIVE
P19531,Kevin Vargas,FL0216,DXB,FRA,DIRECT,Economy,B,False,NORMAL,ACTIVE
P19532,Michael Smith,FL0218,DOH,SIN,DIRECT,Economy,M,False,NORMAL,ACTIVE
P19533,Danielle Haynes,FL1613,LHR,BOM,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P19534,Kimberly Berger,FL1828,NRT,HND,DIRECT,Business,C,False,NORMAL,ACTIVE
P19535,James Lee,FL2780,SIN,MEL,CONNECTING,Economy,Y,False,NORMAL,ACTIVE
P19536,Justin Macias,FL1439,ORD,DFW,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P19537,Jennifer Anderson,FL0678,DXB,LHR,CONNECTING,Economy,Y,False,NORMAL,ACTIVE
P19538,Jodi Todd,FL0199,LHR,AMS,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P19539,Michelle Mason,FL2674,SYD,AKL,DIRECT,Economy,M,False,NORMAL,ACTIVE
P19540,Alan Hernandez,FL1106,CDG,JFK,CONNECTING,Economy,Y,False,NORMAL,ACTIVE
P19541,Vanessa Patton,FL1314,DXB,DOH,DIRECT,Economy,B,False,NORMAL,ACTIVE
P19542,Katelyn Horton,FL2710,JFK,SFO,DIRECT,Economy,Y,False,HIGH,ACTIVE
P19543,Judy Mckinney,FL0164,HKG,SIN,DIRECT,Business,C,False,HIGH,ACTIVE
P19544,Kenneth Moran,FL0644,LHR,FRA,CONNECTING,Business,C,False,NORMAL,ACTIVE
P19545,Valerie Mcdaniel,FL0917,NRT,SIN,DIRECT,Business,C,False,NORMAL,ACTIVE
P19546,Samantha Knight,FL2134,LHR,NRT,DIRECT,Economy,M,False,NORMAL,ACTIVE
P19547,Thomas Nunez,FL0468,DXB,NRT,DIRECT,Economy,M,False,NORMAL,ACTIVE
P19548,Mark Johnson,FL2892,SYD,AKL,DIRECT,Economy,B,False,NORMAL,ACTIVE
P19549,Sarah Snyder,FL2486,HKG,SIN,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P19550,Amanda Horn,FL2791,NRT,ICN,DIRECT,Business,J,False,HIGH,ACTIVE
P19551,Mr. Joseph Greene,FL1832,NRT,SIN,DIRECT,Economy,M,False,NORMAL,ACTIVE
P19552,Alan Hopkins,FL2220,AMS,LHR,DIRECT,Economy,Y,False,HIGH,ACTIVE
P19553,Kayla Young,FL2827,CDG,NRT,DIRECT,Business,C,False,NORMAL,ACTIVE
P19554,Dana Jones,FL0097,AMS,CDG,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P19555,Taylor Lopez,FL1322,BOM,SIN,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P19556,Diana Hunter,FL0097,AMS,CDG,DIRECT,Economy,Y,False,HIGH,ACTIVE
P19557,Leon Tyler,FL1729,DOH,DEL,CONNECTING,Economy,Y,False,NORMAL,ACTIVE
P19558,Walter Gray,FL0178,JFK,LHR,DIRECT,Business,J,False,NORMAL,ACTIVE
P19559,Karen Golden,FL2620,SYD,AKL,CONNECTING,Economy,Y,False,NORMAL,ACTIVE
P19560,Jennifer Mcclure,FL2997,SIN,KUL,CONNECTING,Business,C,False,HIGH,ACTIVE
P19561,Sara Thomas,FL1250,DEL,SIN,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P19562,Nancy Johnson,FL0139,SIN,MEL,DIRECT,Economy,M,False,NORMAL,ACTIVE
P19563,James Doyle,FL2874,DXB,DOH,DIRECT,Business,J,False,NORMAL,ACTIVE
P19564,Sandra Roberts,FL1550,DXB,BOM,DIRECT,First,F,False,HIGH,ACTIVE
P19565,Sarah Summers,FL0627,FRA,NRT,CONNECTING,Economy,Y,False,NORMAL,ACTIVE
P19566,Stephanie Lane,FL0564,SIN,NRT,DIRECT,Economy,Y,False,HIGH,ACTIVE
P19567,Dustin Smith,FL1362,MEL,PER,CONNECTING,Economy,B,False,NORMAL,ACTIVE
P19568,Zachary Fitzgerald,FL2313,ICN,SIN,DIRECT,Economy,M,False,NORMAL,ACTIVE
P19569,Robert Walker,FL0454,DXB,DOH,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P19570,William Schmitt,FL2565,NRT,LAX,DIRECT,Economy,M,False,NORMAL,ACTIVE
P19571,Sarah Mitchell,FL2998,NRT,ICN,DIRECT,Economy,M,False,NORMAL,ACTIVE
P19572,Mary Brown,FL2919,JFK,SFO,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P19573,Thomas Murray,FL2565,NRT,LAX,DIRECT,Business,J,False,NORMAL,ACTIVE
P19574,Mary Lawson,FL0393,HKG,SYD,DIRECT,Economy,M,False,HIGH,ACTIVE
P19575,Sharon Serrano,FL0332,NRT,HND,CONNECTING,Economy,B,False,HIGH,ACTIVE
P19576,Rebecca Powell,FL2872,BOM,DXB,CONNECTING,Economy,B,False,NORMAL,ACTIVE
P19577,Emily Walker,FL2101,LHR,JFK,DIRECT,Economy,M,False,NORMAL,ACTIVE
P19578,Gabrielle Burton,FL0197,BOM,DEL,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P19579,Todd Thompson,FL2649,JFK,BOS,DIRECT,Economy,B,False,HIGH,ACTIVE
P19580,John Miller,FL1893,DXB,ICN,DIRECT,Business,J,False,NORMAL,ACTIVE
P19581,Rebecca Frazier,FL2283,SIN,NRT,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P19582,Amber Cruz,FL1146,FRA,NRT,DIRECT,Economy,B,False,NORMAL,ACTIVE
P19583,Clinton Adams,FL2630,JFK,LHR,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P19584,Crystal Davidson,FL2285,NRT,HND,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P19585,Angela Harrington PhD,FL2911,DXB,DOH,CONNECTING,Economy,B,False,NORMAL,ACTIVE
P19586,Joseph Barron,FL2827,CDG,NRT,CONNECTING,Economy,B,False,NORMAL,ACTIVE
P19587,Joshua Smith,FL1986,DXB,DOH,CONNECTING,Economy,B,False,NORMAL,ACTIVE
P19588,Diana Lutz,FL2490,DXB,DEL,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P19589,Crystal Friedman,FL2018,LHR,AMS,DIRECT,Business,C,False,NORMAL,ACTIVE
P19590,Jacob Gonzales,FL1033,DOH,JFK,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P19591,Casey Murillo,FL0528,AMS,FRA,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P19592,Amanda Zimmerman,FL2888,DOH,BOM,DIRECT,Business,C,False,NORMAL,ACTIVE
P19593,Mary Solis,FL0921,DEL,BOM,DIRECT,Economy,M,False,HIGH,ACTIVE
P19594,Michael Higgins,FL2560,SIN,CGK,DIRECT,Economy,M,False,HIGH,ACTIVE
P19595,Andrew Reyes,FL0951,DOH,LHR,DIRECT,Economy,M,False,NORMAL,ACTIVE
P19596,Jorge Stewart,FL0925,HKG,SIN,DIRECT,Economy,B,False,HIGH,ACTIVE
P19597,Amy Martinez,FL1925,JFK,LHR,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P19598,David Pacheco,FL2760,LHR,AMS,CONNECTING,Economy,B,False,NORMAL,ACTIVE
P19599,Denise Garcia,FL1805,DXB,BOM,DIRECT,Economy,B,False,NORMAL,ACTIVE
P19600,Tracy Martinez,FL2212,DXB,JFK,DIRECT,Business,J,False,HIGH,ACTIVE
P19601,Christopher Rodriguez,FL1230,LHR,JFK,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P19602,Sheila Mcgee,FL0380,LAX,JFK,DIRECT,Economy,Y,False,HIGH,ACTIVE
P19603,Amy Johnson,FL2682,SIN,KUL,DIRECT,Economy,Y,False,HIGH,ACTIVE
P19604,Cory Stevenson,FL1266,JFK,BOS,DIRECT,Economy,B,False,NORMAL,ACTIVE
P19605,Nicole Martinez,FL1880,JFK,BOS,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P19606,Marcia Taylor,FL1322,BOM,SIN,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P19607,Emily Eaton,FL1876,JFK,SFO,DIRECT,Business,J,True,HIGH,ACTIVE
P19608,Barbara Zavala,FL0974,HKG,SYD,DIRECT,Economy,B,False,NORMAL,ACTIVE
P19609,Evan Jackson Jr.,FL1825,FRA,SIN,DIRECT,Business,C,False,NORMAL,ACTIVE
P19610,Timothy Williamson,FL1840,LHR,NRT,DIRECT,Economy,Y,False,HIGH,ACTIVE
P19611,Brandon Vaughn,FL0732,MEL,PER,DIRECT,Business,C,False,NORMAL,ACTIVE
P19612,Rodney Carpenter,FL2412,HKG,SIN,DIRECT,Economy,M,False,HIGH,ACTIVE
P19613,Charles Davis,FL0630,DEL,DXB,CONNECTING,Business,J,False,NORMAL,ACTIVE
P19614,John May,FL0918,NRT,BKK,DIRECT,Economy,B,False,NORMAL,ACTIVE
P19615,Dr. Robin Chase DDS,FL1892,DXB,CDG,DIRECT,Economy,M,False,HIGH,ACTIVE
P19616,Edward Delgado,FL2454,LHR,JFK,DIRECT,Economy,B,False,NORMAL,ACTIVE
P19617,Franklin Martinez,FL2810,LHR,JFK,DIRECT,Economy,Y,False,HIGH,ACTIVE
P19618,Maria Watts,FL0510,DEL,BOM,DIRECT,Economy,M,False,HIGH,ACTIVE
P19619,Scott Mcdonald,FL0773,SIN,NRT,DIRECT,Business,C,False,HIGH,ACTIVE
P19620,Kimberly Miller,FL0941,AMS,LHR,DIRECT,Business,C,False,NORMAL,ACTIVE
P19621,Alex Rodriguez,FL2814,DXB,JFK,DIRECT,Economy,M,False,NORMAL,ACTIVE
P19622,Nicole Roberson,FL2107,DXB,FRA,DIRECT,Economy,M,False,NORMAL,ACTIVE
P19623,Gregory Pham,FL1450,SYD,MEL,DIRECT,Business,C,False,HIGH,ACTIVE
P19624,Brian Graham,FL1306,AMS,FRA,DIRECT,Economy,M,False,NORMAL,ACTIVE
P19625,Anthony Contreras,FL2362,DOH,BOM,DIRECT,Economy,B,False,HIGH,ACTIVE
P19626,Tim Crosby,FL1882,JFK,BOS,DIRECT,Economy,Y,False,HIGH,ACTIVE
P19627,Megan Winters,FL2600,DOH,BOM,DIRECT,Economy,M,False,NORMAL,ACTIVE
P19628,Breanna Johnson,FL0678,DXB,LHR,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P19629,Gregory Farley,FL2853,FRA,NRT,DIRECT,First,F,False,NORMAL,ACTIVE
P19630,Alyssa Johnson,FL1625,AMS,LHR,DIRECT,Economy,M,False,NORMAL,ACTIVE
P19631,Lynn Thornton,FL0850,DXB,CDG,DIRECT,Economy,M,False,NORMAL,ACTIVE
P19632,Randall Thomas,FL0754,SIN,CGK,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P19633,Kristine Harris,FL2235,NRT,ICN,DIRECT,Economy,B,False,HIGH,ACTIVE
P19634,James Little,FL2215,SYD,MEL,CONNECTING,Economy,B,True,NORMAL,ACTIVE
P19635,Amber Lutz,FL1662,ICN,LAX,DIRECT,Business,C,False,NORMAL,ACTIVE
P19636,Gregory Watts,FL2421,SIN,NRT,DIRECT,Economy,M,False,NORMAL,ACTIVE
P19637,Mitchell Beard,FL0420,SYD,MEL,DIRECT,Business,J,False,NORMAL,ACTIVE
P19638,Tracy Jones,FL2132,DOH,DEL,CONNECTING,Business,J,False,NORMAL,ACTIVE
P19639,Mrs. Rhonda Zamora,FL2474,LHR,NRT,DIRECT,Economy,M,False,NORMAL,ACTIVE
P19640,Devin Smith,FL0735,LHR,NRT,DIRECT,Economy,B,False,NORMAL,ACTIVE
P19641,Gregory Ray,FL1533,SIN,SYD,CONNECTING,Economy,B,False,HIGH,ACTIVE
P19642,Robert Wright,FL1357,SYD,AKL,DIRECT,Economy,Y,False,HIGH,ACTIVE
P19643,Emily Mccoy,FL2601,LHR,BOM,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P19644,Andrew Contreras,FL1487,AMS,CDG,DIRECT,Economy,Y,False,HIGH,ACTIVE
P19645,Justin Delacruz,FL1377,LHR,BOM,DIRECT,Business,C,False,HIGH,ACTIVE
P19646,Tracey Larsen,FL1646,ICN,SIN,DIRECT,Economy,M,False,NORMAL,ACTIVE
P19647,Laura Mcmahon,FL2589,ICN,SIN,CONNECTING,Economy,B,False,NORMAL,ACTIVE
P19648,Michelle Ashley,FL2653,FRA,SIN,CONNECTING,Economy,B,True,NORMAL,ACTIVE
P19649,Michael Daniels,FL1053,NRT,ICN,DIRECT,Business,J,False,NORMAL,ACTIVE
P19650,Andrew Smith,FL2641,SYD,AKL,DIRECT,Economy,M,False,HIGH,ACTIVE
P19651,Brandon Shields,FL0123,ICN,NRT,DIRECT,Business,J,False,NORMAL,ACTIVE
P19652,Kelly Scott,FL0474,ORD,LAX,DIRECT,Business,J,False,NORMAL,ACTIVE
P19653,Ariel Hogan,FL0611,DXB,SIN,DIRECT,Economy,B,False,NORMAL,ACTIVE
P19654,Beverly Peterson,FL0342,DXB,SIN,DIRECT,Economy,B,False,NORMAL,ACTIVE
P19655,Kelly Dean,FL2298,FRA,SIN,DIRECT,Business,J,False,NORMAL,ACTIVE
P19656,Adam Cook,FL2882,FRA,SIN,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P19657,Lisa Lopez,FL1191,BOM,DEL,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P19658,Austin Mccullough,FL2296,ICN,SIN,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P19659,Gloria Newton,FL2416,SIN,SYD,DIRECT,Economy,B,False,NORMAL,ACTIVE
P19660,Ricardo Byrd,FL2209,ORD,LAX,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P19661,Brianna Martinez,FL1627,ORD,LAX,DIRECT,Economy,Y,False,HIGH,ACTIVE
P19662,Jose Edwards,FL1045,DXB,LHR,DIRECT,Economy,B,False,NORMAL,ACTIVE
P19663,Devin Murillo,FL1256,SYD,AKL,DIRECT,Economy,B,False,NORMAL,ACTIVE
P19664,Joshua Meyers,FL2082,ICN,NRT,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P19665,Mark Butler,FL0444,AMS,LHR,CONNECTING,Business,J,False,NORMAL,ACTIVE
P19666,Jordan Gonzalez,FL0492,NRT,BKK,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P19667,William Thompson,FL1683,DOH,BOM,DIRECT,Economy,M,False,NORMAL,ACTIVE
P19668,Amber Peterson,FL2335,AMS,CDG,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P19669,Marvin Ross,FL2996,ORD,JFK,DIRECT,Economy,B,False,NORMAL,ACTIVE
P19670,Joseph Hendrix,FL1653,SIN,NRT,DIRECT,Economy,M,False,NORMAL,ACTIVE
P19671,Anthony Medina,FL2206,SIN,CGK,DIRECT,Economy,B,False,HIGH,ACTIVE
P19672,Herbert Jensen,FL0797,JFK,LHR,DIRECT,Economy,B,False,NORMAL,ACTIVE
P19673,Kevin Ruiz,FL0501,LAX,JFK,DIRECT,Economy,Y,False,HIGH,ACTIVE
P19674,David Obrien,FL2439,LHR,BOM,DIRECT,First,F,False,NORMAL,ACTIVE
P19675,Andrew Hinton,FL2732,AMS,CDG,CONNECTING,Economy,Y,False,NORMAL,ACTIVE
P19676,Michael Barnett,FL1251,SIN,MEL,DIRECT,Economy,B,False,NORMAL,ACTIVE
P19677,Sharon Bush,FL1028,DXB,DOH,DIRECT,Economy,B,True,NORMAL,ACTIVE
P19678,Monique Norton,FL2512,AMS,FRA,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P19679,Alicia Watson,FL1505,NRT,LAX,DIRECT,Economy,B,False,NORMAL,ACTIVE
P19680,Devin Morrison,FL2167,BOM,SIN,DIRECT,Economy,B,False,NORMAL,ACTIVE
P19681,Joseph Jones,FL2907,CDG,JFK,DIRECT,Economy,M,False,NORMAL,ACTIVE
P19682,Jesse Terry,FL2118,SIN,SYD,DIRECT,Business,J,False,NORMAL,ACTIVE
P19683,Tanya Silva,FL1527,DXB,DOH,CONNECTING,Economy,B,False,NORMAL,ACTIVE
P19684,Susan White,FL1461,SIN,KUL,CONNECTING,Economy,M,False,HIGH,ACTIVE
P19685,Brenda Reid,FL1381,ORD,DFW,DIRECT,Business,J,False,NORMAL,ACTIVE
P19686,Jonathan Stevens,FL0870,JFK,LHR,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P19687,Brittney Clements,FL0371,SYD,MEL,DIRECT,Economy,M,False,HIGH,ACTIVE
P19688,Stefanie Petersen,FL2674,SYD,AKL,CONNECTING,Economy,M,False,HIGH,ACTIVE
P19689,Daniel Phelps,FL1456,HKG,SYD,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P19690,Erica Lucas,FL1508,LHR,NRT,DIRECT,Economy,B,False,NORMAL,ACTIVE
P19691,Vincent Berg,FL1787,SYD,MEL,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P19692,Kim Craig,FL0731,DXB,DOH,CONNECTING,Economy,Y,False,NORMAL,ACTIVE
P19693,Andrea Hamilton,FL1641,NRT,ICN,DIRECT,Economy,M,False,HIGH,ACTIVE
P19694,Sandra Hunter,FL2192,DOH,LHR,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P19695,Alexis Griffith,FL1814,SIN,NRT,DIRECT,First,F,False,HIGH,ACTIVE
P19696,Russell Blake,FL1770,ORD,JFK,CONNECTING,Economy,Y,False,NORMAL,ACTIVE
P19697,Christopher Martinez,FL1481,FRA,SIN,DIRECT,Economy,M,False,NORMAL,ACTIVE
P19698,Leslie Hutchinson,FL2406,LAX,JFK,DIRECT,Economy,B,False,HIGH,ACTIVE
P19699,David Garcia,FL0909,DEL,BOM,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P19700,William Bennett,FL2772,DEL,BOM,DIRECT,Business,J,True,HIGH,ACTIVE
P19701,Sara Price,FL1292,DOH,DEL,DIRECT,First,F,False,NORMAL,ACTIVE
P19702,Jessica Walker,FL2293,LHR,BOM,DIRECT,Economy,B,False,NORMAL,ACTIVE
P19703,Michael Hoover,FL0216,DXB,FRA,CONNECTING,Economy,M,False,HIGH,ACTIVE
P19704,Christina Carpenter,FL2943,JFK,SFO,CONNECTING,Economy,B,False,NORMAL,ACTIVE
P19705,Angela Sanders,FL2068,SIN,CGK,CONNECTING,Economy,Y,False,NORMAL,ACTIVE
P19706,Jimmy Huang,FL2995,DOH,SIN,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P19707,William Rivera,FL2000,NRT,LAX,DIRECT,Economy,M,False,NORMAL,ACTIVE
P19708,Dustin Davis,FL0168,LAX,JFK,DIRECT,Economy,M,False,NORMAL,ACTIVE
P19709,Vanessa Stout,FL1931,LHR,AMS,DIRECT,Economy,Y,False,NORMAL,ACTIVE
P19710,Mrs. Tina Thomas DDS,FL1973,LHR,FRA,CONNECTING,Economy,M,False,NORMAL,ACTIVE
P19711,Sandra Reyes,FL2596,CDG,DXB,CONNECTING,Economy,Y,False,NORMAL,ACTIVE
P19712,Paul Berg,FL0589,ICN,SIN,CONNECTING,Economy,Y,False,HIGH,ACTIVE
P19713,Brian Long,FL0211,DXB,DOH,DIRECT,Business,J,False,NORMAL,ACTIVE
P19714,Stacy Knapp,FL0622,SYD,MEL,CONNECTING,Business,C,False,NORMAL,ACTIVE
P19715,Michael Potter,FL2182,DXB,ICN,DIRECT,Economy,M,False,NORMAL,ACTIVE
P19716,Jennifer Smith,FL0984,AMS,FRA,DIRECT,Business,C,False,HIGH,ACTIVE
P19717,James Peterson,FL2554,HKG,SYD,DIRECT,Economy,M,False,HIGH,ACTIVE
P19718,Jermaine Miller,FL1252,DXB,DOH,CONNECTING,Economy,B,True,HIGH,ACTIVE
P19719,Rodney Stevens,FL2897,LAX,SFO,DIRECT,Economy,Y,False,NORMAL,ACTIVE
